Video Name,Deformation,Shake,Blur,Exposure,MOS,Width,Height,Frame,Description
I_125.mp4,1.5,1.786,2.214,1.786,5.666666667,2560,1440,60,The video has moderate blur on the both sides of the video frame during the entire of the time and has slight shake during the entire of the time.
I_126.mp4,1.286,4.214,2.643,1.857,2.233333333,1920,1080,30,The video has extreme shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
I_127.mp4,1.5,1.786,2.357,2.357,4.466666667,1920,1080,30,The video has moderate blur on the both sides of the video frame during the entire of the time and has moderate exposure during the entire of the time.
I_128.mp4,1.5,1.643,2.643,1.857,4.416666667,1920,1080,60,The video has moderate blur on the whole of the video frame during the entire of the time and has slight exposure during the latter half of the time.
I_129.mp4,1.5,1.643,2.214,1.214,6.075,2560,1440,60,The video has moderate blur on the both sides of the video frame during the first half of the time and has slight shake during the first half of the time.
I_13.mp4,1.571,2,1.929,1.857,6.05,1280,720,30,The video has slight shake on the whole of the video frame during the latter half of the time and has slight exposure during the entire of the time.
I_130.mp4,1.5,1.929,2.643,2,3.385714286,1920,1080,30,The video has serious blur on the both sides of the video frame during the entire of the time and has moderate shake during the latter half of the time.
I_131.mp4,1.643,2.071,2.929,2.071,5.025,2560,1440,30,The video has serious blur on the whole of the video frame during the entire of the time and has moderate exposure during the entire of the time.
I_132.mp4,3.143,2.643,2.143,2.643,3.5,1920,1080,30,The video has serious deformation on the both sides of the video frame during the entire of the time and has moderate shake during the entire of the time.
I_133.mp4,1.929,2.071,2.214,1.429,5,1920,1080,30,The video has slight blur on the both sides of the video frame during the entire of the time and has slight shake during the latter half of the time.
I_134.mp4,1.786,2.143,2.571,1.714,4.625,1920,1080,30,The video has moderate blur on the whole of the video frame during the entire of the time and has moderate shake during the entire of the time.
I_135.mp4,1.786,1.143,1.786,2.286,5.6,1920,1080,30,The video has moderate exposure on the top of the video frame during the entire of the time and has slight shake during the first half of the time.
I_137.mp4,1.5,1.214,2.143,1.857,6.157142857,1920,1080,30,The video has slight blur on the whole of the video frame during the entire of the time and has slight exposure during the entire of the time.
I_139.mp4,1.357,1.786,2.214,2.143,5.366666667,1920,1080,30,The video has serious blur on the both sides of the video frame during the entire of the time and has moderate exposure during the entire of the time.
I_14.mp4,1.714,1.714,2,1.571,6.72,1280,720,30,The video has slight deformation on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
I_140.mp4,1.5,2,2.429,1.857,6.05,1920,1080,30,The video has serious blur on the whole of the video frame during the entire of the time and has moderate shake during the entire of the time.
I_142.mp4,2.571,2,1.286,1.286,5.966666667,1920,1080,30,The video has serious deformation on the right side of the video frame during the first half of the time and has moderate shake during the entire of the time.
I_143.mp4,1.571,1.786,1.857,1.286,6.78,1920,1080,30,The video has slight blur on the both sides of the video frame during the first half of the time and has slight shake during the entire of the time.
I_144.mp4,1.857,3.857,2.143,1.357,3.783333333,1920,1080,30,The video has serious shake on the middle of the video frame during the entire of the time and has moderate blur during the entire of the time.
I_145.mp4,2.214,2,1.571,1.5,6.12,1920,1080,30,The video has moderate deformation on the right side of the video frame during the first half of the time and has moderate shake during the first half of the time.
I_146.mp4,1.714,1.786,1.5,1.5,6.628571429,1920,1080,30,The video has slight shake on the middle of the video frame during the entire of the time and has slight deformation during the first half of the time.
I_147.mp4,1.643,1.786,2.071,3.857,4.742857143,2560,1440,30,The video has extreme exposure on the middle of the video frame during the first half of the time and has slight blur during the entire of the time.
I_148.mp4,2,4.5,2.429,1.714,3.78,1920,1080,30,The video has extreme shake on the whole of the video frame during the entire of the time and has moderate blur during the first half of the time.
I_149.mp4,2.214,2.714,1.857,1.714,4.542857143,2560,1440,30,The video has serious shake on the whole of the video frame during the latter half of the time and has moderate blur during the entire of the time.
I_150.mp4,1.571,2.143,2.143,1.857,5.225,2560,1440,30,The video has moderate shake on the middle of the video frame during the entire of the time and has moderate blur during the entire of the time.
I_151.mp4,1.286,2.286,2.357,2.571,4.75,2560,1440,30,The video has moderate exposure on the middle of the video frame during the entire of the time and has moderate blur during the entire of the time.
I_152.mp4,1.571,3,1.929,1.786,4.32,2560,1440,30,The video has serious shake on the middle of the video frame during the entire of the time and has slight blur during the entire of the time.
I_153.mp4,1.571,1.857,2.143,1.714,5.483333333,2560,1440,60,The video has moderate blur on the both sides of the video frame during the entire of the time and has slight shake during the first half of the time.
I_154.mp4,1.643,2.286,2.5,1.786,4.325,2560,1440,30,The video has moderate blur on the both sides of the video frame during the entire of the time and has moderate shake during the entire of the time.
I_155.mp4,2.071,1.857,1.857,1.286,5.25,2560,1440,30,The video has moderate deformation on the both sides of the video frame during the entire of the time and has slight shake during the latter half of the time.
I_157.mp4,1.571,2.214,2.571,2.5,4.233333333,2560,1440,30,The video has moderate blur on the whole of the video frame during the entire of the time and has moderate exposure during the entire of the time.
I_158.mp4,1.5,1.929,2.357,2.214,4.866666667,2560,1440,60,The video has moderate blur on the both sides of the video frame during the entire of the time and has moderate exposure during the entire of the time.
I_159.mp4,1.857,2.429,2.357,2.643,3.74,2560,1440,30,The video has moderate exposure on the top of the video frame during the entire of the time and has moderate shake during the entire of the time.
I_16.mp4,2.357,1.857,1.286,3.071,4.8,3840,2160,30,The video has moderate exposure on the middle of the video frame during the entire of the time and has slight deformation during the entire of the time.
I_160.mp4,1.643,2.5,2.571,2.214,3.95,2560,1440,60,The video has moderate blur on the whole of the video frame during the entire of the time and has moderate shake during the latter half of the time.
I_161.mp4,1.5,2.714,3.143,2.5,2.725,3840,2160,30,The video has serious blur on the whole of the video frame during the entire of the time and has serious shake during the entire of the time.
I_162.mp4,3.357,1.786,2.143,1.357,4.622222222,1920,1080,30,The video has serious deformation on the top of the video frame during the entire of the time and has moderate blur during the latter half of the time.
I_163.mp4,3,1.786,2.929,1.5,4.58,1920,1080,30,The video has serious deformation on the both sides of the video frame during the entire of the time and has serious blur during the entire of the time.
I_164.mp4,2.857,1.786,3.071,1.429,4.283333333,1920,1080,30,The video has serious blur on the whole of the video frame during the entire of the time and has serious deformation during the entire of the time.
I_165.mp4,1.786,2.071,2.929,1.5,4.825,1920,1080,30,The video has serious blur on the whole of the video frame during the entire of the time and has moderate shake during the first half of the time.
I_166.mp4,2.571,2,2.643,1.357,5.3,1920,1080,30,The video has moderate blur on the whole of the video frame during the entire of the time and has moderate deformation during the entire of the time.
I_168.mp4,1.5,1.643,2.571,2.429,5.7,1920,1080,30,The video has moderate blur on the whole of the video frame during the first half of the time and has moderate exposure during the first half of the time.
I_169.mp4,1.643,2.357,3,1.429,5.4,1920,1080,30,The video has serious blur on the whole of the video frame during the entire of the time and has moderate shake during the latter half of the time.
I_17.mp4,1.714,1.357,1.643,2.786,5.75,1280,720,30,The video has moderate exposure on the left side of the video frame during the entire of the time and has slight shake during the entire of the time.
I_170.mp4,1.5,1.786,2.071,1.357,6.22,3840,2160,30,The video has moderate blur on the middle of the video frame during the entire of the time and has slight shake during the entire of the time.
I_171.mp4,2,1.286,1.357,1.357,6.9,3840,2160,30,The video has moderate deformation on the left side of the video frame during the entire of the time and has slight blur during the first half of the time.
I_172.mp4,2.143,1.571,2.643,2.643,4.56,2560,1440,60,The video has moderate blur on the both sides of the video frame during the entire of the time and has moderate exposure during the entire of the time.
I_173.mp4,1.571,1.571,2,1.214,6.45,3840,2160,30,The video has moderate blur on the middle of the video frame during the first half of the time and has slight deformation during the first half of the time.
I_174.mp4,2,1.5,2,1.214,6.34,1920,1080,60,The video has moderate deformation on the both sides of the video frame during the entire of the time and has moderate blur during the entire of the time.
I_176.mp4,2.786,1.786,2.357,2.429,4.14,1280,720,30,The video has serious deformation on the both sides of the video frame during the entire of the time and has moderate exposure during the entire of the time.
I_177.mp4,2.071,1.357,1.786,1.071,5.175,1920,1080,60,The video has moderate deformation on the right side of the video frame during the entire of the time and has slight blur during the entire of the time.
I_179.mp4,1.571,1.5,1.714,1.286,5.933333333,1920,1080,60,The video has slight blur on the bottom of the video frame during the entire of the time and has slight deformation during the first half of the time.
I_18.mp4,2.071,1.857,1.5,2.714,5.66,3840,2160,30,The video has moderate exposure on the top of the video frame during the entire of the time and has slight shake during the entire of the time.
I_180.mp4,1.643,1.429,2,1.143,5.766666667,1920,1080,60,The video has moderate blur on the whole of the video frame during the entire of the time and has slight deformation during the first half of the time.
I_181.mp4,1.5,1.429,1.929,1.143,6.25,1920,1080,60,The video has moderate blur on the bottom of the video frame during the entire of the time and has slight deformation during the first half of the time.
I_182.mp4,2.214,1.429,1.643,1.214,6.371428571,3840,2160,30,The video has moderate deformation on the both sides of the video frame during the entire of the time and has slight blur during the first half of the time.
I_183.mp4,1.571,1.571,2.071,1.786,5.55,1280,720,30,The video has slight exposure on the middle of the video frame during the entire of the time and has slight blur during the entire of the time.
I_184.mp4,1.714,1.786,2.786,1.429,4.342857143,1280,720,60,The video has moderate blur on the whole of the video frame during the entire of the time and has slight shake during the entire of the time.
I_185.mp4,1.571,1.571,4.857,1.286,1.4,2560,1440,60,The video has extreme blur on the whole of the video frame during the entire of the time and has slight deformation during the entire of the time.
I_186.mp4,2,1.5,4.714,3,1.214285714,1280,720,60,The video has serious exposure on the right side of the video frame during the entire of the time and has extreme blur during the entire of the time.
I_187.mp4,1.643,2.071,3.214,2.571,4.225,1280,720,60,The video has slight exposure on the top of the video frame during the entire of the time and has serious blur during the entire of the time.
D_86.mp4,1.786,2.857,3,2.357,3.88,1920,1080,30,The video has moderate shake on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
I_189.mp4,2.571,1.429,1.714,1.214,6.266666667,3840,2160,30,The video has moderate deformation on the both sides of the video frame during the entire of the time and has moderate blur during the entire of the time.
I_19.mp4,2.143,1.571,1.143,2.929,6.1,3840,2160,30,The video has moderate exposure on the top of the video frame during the entire of the time and has slight deformation during the entire of the time.
I_2.mp4,2.714,2.357,2.786,1.571,4.042857143,2560,1440,60,The video has moderate blur on the whole of the video frame during the entire of the time and has moderate shake during the first half of the time.
I_20.mp4,2.143,1.5,1.643,1.286,6.12,3840,2160,30,The video has slight deformation on the both sides of the video frame during the entire of the time and has slight shake during the first half of the time.
I_21.mp4,2.571,1.429,1.643,1.214,6.25,3840,2160,30,The video has slight deformation on the both sides of the video frame during the entire of the time and has slight shake during the first half of the time.
I_22.mp4,1.286,1.071,2.857,1.571,6.4,2560,1440,30,The video has moderate blur on the both sides of the video frame during the entire of the time and has slight exposure during the entire of the time.
I_23.mp4,1.571,1.643,2.214,1.857,6.275,1280,720,30,The video has slight blur on the both sides of the video frame during the entire of the time and has slight exposure during the entire of the time.
I_24.mp4,1.643,1.714,1.929,1.929,5.2,1280,720,30,The video has slight blur on the both sides of the video frame during the entire of the time and has slight exposure during the entire of the time.
I_25.mp4,2.643,1.5,1.357,1.429,6.666666667,3840,2160,30,The video has slight deformation on the both sides of the video frame during the entire of the time and has without blur during the entire of the time.
I_26.mp4,1.286,1.357,1.5,1,8.06,1920,1080,30,The video has without deformation on the whole of the video frame during the entire of the time and has without blur during the entire of the time.
I_29.mp4,2.071,1.5,1.357,2,6.428571429,3840,2160,30,The video has slight exposure on the top of the video frame during the latter half of the time and has slight deformation during the entire of the time.
I_3.mp4,3.214,2,1.5,2.857,4.333333333,3840,2160,30,The video has moderate exposure on the middle of the video frame during the entire of the time and has moderate deformation during the entire of the time.
I_30.mp4,1.857,1.5,1.5,1.286,7.357142857,3840,2160,30,The video has slight deformation on the right side of the video frame during the entire of the time and has without blur during the entire of the time.
I_31.mp4,3.071,1.214,2.214,1.143,5.4375,1280,720,30,The video has moderate deformation on the right side of the video frame during the entire of the time and has slight blur during the entire of the time.
I_32.mp4,2,1.714,2.429,1.929,5.442857143,1920,1080,30,The video has slight deformation on the left side of the video frame during the entire of the time and has moderate blur during the entire of the time.
I_33.mp4,1.929,2.286,2.286,1.5,5.24,1920,1080,30,The video has slight shake on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
I_35.mp4,2.571,1.929,2.5,1.786,5.466666667,1920,1080,30,The video has slight deformation on the both sides of the video frame during the entire of the time and has moderate blur during the entire of the time.
I_36.mp4,2.786,1.5,2.286,1.786,5.4375,1920,1080,30,The video has moderate deformation on the both sides of the video frame during the entire of the time and has slight blur during the entire of the time.
I_37.mp4,2.286,1.786,2.5,1.857,5.1,1920,1080,30,The video has slight deformation on the right side of the video frame during the entire of the time and has slight blur during the entire of the time.
I_38.mp4,2.143,1.5,2.643,1.714,5.166666667,1920,1080,30,The video has slight deformation on the right side of the video frame during the entire of the time and has moderate blur during the entire of the time.
I_4.mp4,3.143,1.714,1.714,3,4.628571429,3840,2160,30,The video has moderate exposure on the middle of the video frame during the entire of the time and has moderate deformation during the entire of the time.
I_40.mp4,2.071,1.857,2.429,1.714,5.12,1920,1080,30,The video has slight deformation on the both sides of the video frame during the entire of the time and has moderate blur during the entire of the time.
I_41.mp4,2.214,1.786,2.357,1.714,5.22,1920,1080,30,The video has slight deformation on the both sides of the video frame during the entire of the time and has moderate blur during the entire of the time.
I_42.mp4,1.5,1.571,1.286,1.286,7.94,1920,1080,30,The video has without deformation on the whole of the video frame during the entire of the time and has without blur during the entire of the time.
I_43.mp4,3.357,1,1.429,1.071,5.416666667,3840,2160,60,The video has moderate deformation on the right side of the video frame during the entire of the time and has slight blur during the entire of the time.
I_46.mp4,1.429,1.786,2.357,2,3.85,3840,2160,30,The video has slight blur on the whole of the video frame during the entire of the time and has slight exposure during the entire of the time.
I_48.mp4,2,1.786,2.143,2.071,4.166666667,3840,2160,30,The video has slight blur on the whole of the video frame during the entire of the time and has slight exposure during the entire of the time.
I_49.mp4,1.643,1.571,2.214,3.214,4.75,2560,1440,60,The video has serious exposure on the top left corner of the video frame during the entire of the time and has slight blur during the entire of the time.
I_5.mp4,3.143,1.714,1.5,2.857,4.383333333,3840,2160,30,The video has moderate blur on the top of the video frame during the entire of the time and has moderate deformation during the entire of the time.
I_50.mp4,1.429,2.143,2.571,1.857,4.316666667,2560,1440,60,The video has slight shake on the whole of the video frame during the latter half of the time and has moderate blur during the entire of the time.
I_51.mp4,2,1.786,1.571,1.214,6.05,3840,2160,30,The video has slight deformation on the both sides of the video frame during the entire of the time and has slight shake during the first half of the time.
I_52.mp4,1.571,1.643,3,2.357,3.8,1920,1080,30,The video has slight exposure on the right side of the video frame during the latter half of the time and has moderate blur during the entire of the time.
I_53.mp4,2.643,1.571,1.643,1.286,6.528571429,3840,2160,30,The video has slight deformation on the both sides of the video frame during the entire of the time and has slight blur during the entire of the time.
I_54.mp4,2.714,1.714,1.643,1.643,5.633333333,3840,2160,30,The video has moderate deformation on the both sides of the video frame during the entire of the time and has slight shake during the entire of the time.
I_55.mp4,2.143,1.357,2.786,1.214,4.5,2560,1440,60,The video has slight deformation on the right side of the video frame during the entire of the time and has moderate blur during the entire of the time.
I_56.mp4,1.571,1.786,2,1.571,5.4,3840,2160,30,The video has slight shake on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
I_57.mp4,2.643,1.857,1.714,1.214,6.175,3840,2160,30,The video has moderate deformation on the both sides of the video frame during the entire of the time and has slight shake during the latter half of the time.
I_58.mp4,2.929,1.429,1.786,1.429,5.4,3840,2160,30,The video has moderate deformation on the left side of the video frame during the entire of the time and has slight blur during the entire of the time.
I_6.mp4,3,1.643,1.286,2.786,5.066666667,3840,2160,30,The video has moderate deformation on the left side of the video frame during the entire of the time and has moderate exposure during the entire of the time.
I_60.mp4,1.429,2.357,1.786,1.286,6.128571429,1920,1080,30,The video has moderate shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
I_61.mp4,2.571,1.643,1.571,1.429,6.1,3840,2160,30,The video has moderate deformation on the both sides of the video frame during the entire of the time and has slight shake during the entire of the time.
I_62.mp4,2.286,1.571,2.071,2.786,5.05,3840,2160,60,The video has moderate exposure on the whole of the video frame during the latter half of the time and has slight deformation during the latter half of the time.
I_63.mp4,1.714,1.786,2.071,1.429,5.2,3840,2160,60,The video has slight shake on the whole of the video frame during the latter half of the time and has slight blur during the entire of the time.
I_64.mp4,1.857,1.286,2.429,1.643,5.4,1920,1080,30,The video has slight deformation on the both sides of the video frame during the entire of the time and has slight blur during the entire of the time.
I_65.mp4,1.714,1.643,1.929,1.357,6.225,1920,1080,60,The video has slight deformation on the both sides of the video frame during the latter half of the time and has slight blur during the entire of the time.
I_68.mp4,2,2.143,1.571,1.214,5.98,1920,1080,60,The video has slight deformation on the both sides of the video frame during the latter half of the time and has slight shake during the entire of the time.
I_7.mp4,2.429,1.5,1.786,1.429,6.1,1280,720,30,The video has slight deformation on the left side of the video frame during the first half of the time and has slight blur during the entire of the time.
I_70.mp4,2.429,1.714,1.929,2.214,4.716666667,3840,2160,30,The video has moderate deformation on the both sides of the video frame during the entire of the time and has moderate exposure during the entire of the time.
I_71.mp4,1.429,1.5,1.786,1.429,6.45,1920,1080,60,The video has slight exposure on the right side of the video frame during the entire of the time and has slight blur during the entire of the time.
I_72.mp4,2.071,1.714,2.214,2.5,4.857142857,3840,2160,30,The video has moderate exposure on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
I_73.mp4,1.857,1.714,1.429,1.5,7.428571429,1920,1080,30,The video has slight shake on the whole of the video frame during the entire of the time and has without deformation during the entire of the time.
I_74.mp4,2.929,2.214,2,2.429,4.5,1920,1080,60,The video has moderate exposure on the top right corner of the video frame during the entire of the time and has moderate deformation during the entire of the time.
I_75.mp4,1.857,2.5,1.571,1.357,5.916666667,1920,1080,30,The video has slight deformation on the both sides of the video frame during the entire of the time and has moderate shake during the first half of the time.
I_76.mp4,1.786,1.643,1.643,1.5,6.583333333,1920,1080,60,The video has slight deformation on the both sides of the video frame during the entire of the time and has slight blur during the entire of the time.
I_77.mp4,1.5,1.714,2.429,1.786,5.383333333,3840,2160,60,The video has slight exposure on the right side of the video frame during the latter half of the time and has moderate blur during the entire of the time.
I_78.mp4,1.643,2.071,1.786,1.286,5.85,2560,1440,60,The video has slight shake on the whole of the video frame during the first half of the time and has slight blur during the entire of the time.
I_79.mp4,1.714,1.643,2.214,3.143,5.44,2560,1440,60,The video has moderate exposure on the top of the video frame during the entire of the time and has slight blur during the entire of the time.
I_8.mp4,3.071,1.357,1.429,1.143,6.275,3840,2160,30,The video has serious deformation on the both sides of the video frame during the latter half of the time and has without blur during the entire of the time.
I_84.mp4,1.5,2.214,2.357,1.643,5.36,3840,2160,30,The video has slight shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
I_85.mp4,1.286,1.857,2.214,1.214,5.628571429,3840,2160,60,The video has slight shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
I_88.mp4,2,2.214,2,2.357,5.06,1920,1080,30,The video has slight exposure on the left side of the video frame during the entire of the time and has slight shake during the entire of the time.
I_89.mp4,1.571,2.143,2.643,2.071,4.9,1920,1080,30,The video has slight shake on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
I_9.mp4,2.786,1.429,1.143,2.5,5.92,3840,2160,30,The video has slight exposure on the top of the video frame during the entire of the time and has moderate deformation during the first half of the time.
I_90.mp4,1.857,2.357,2.143,1.929,5.325,1920,1080,60,The video has slight shake on the whole of the video frame during the first half of the time and has slight blur during the entire of the time.
I_91.mp4,1.643,2.143,2.214,1.643,5.225,1920,1080,60,The video has slight shake on the whole of the video frame during the first half of the time and has slight blur during the entire of the time.
I_92.mp4,1.643,1.929,1.857,1.643,5.72,1920,1080,60,The video has slight shake on the whole of the video frame during the first half of the time and has slight exposure during the entire of the time.
I_93.mp4,2.714,2.357,1.857,1.214,5.02,1920,1080,30,The video has moderate deformation on the whole of the video frame during the entire of the time and has moderate shake during the entire of the time.
I_94.mp4,2,2.286,1.929,1.286,5.95,1920,1080,60,The video has slight deformation on the whole of the video frame during the first half of the time and has slight shake during the entire of the time.
I_95.mp4,1.857,2.429,2.429,2.643,4.65,1920,1080,60,The video has slight shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
I_96.mp4,1.786,1.714,4,1.286,2.9625,2560,1440,60,The video has slight deformation on the right side of the video frame during the entire of the time and has serious blur during the entire of the time.
I_97.mp4,2.929,2.143,1.357,1.143,5.64,1920,1080,60,The video has moderate deformation on the whole of the video frame during the entire of the time and has slight shake during the first half of the time.
I_98.mp4,1.286,1.786,1.143,1.143,7.55,1920,1080,30,The video has slight shake on the whole of the video frame during the latter half of the time and has without blur during the entire of the time.
I_99.mp4,1.786,1.786,2.071,1.643,5.666666667,1920,1080,30,The video has slight deformation on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
J_12.mp4,3.357,3.571,2.643,1.5,3.8,1280,720,30,The video has extreme shake on the whole of the video frame during the entire of the time and has serious deformation during the first half of the time.
J_13.mp4,3.143,3.714,2.571,1.357,3.975,1280,720,30,The video has extreme shake on the whole of the video frame during the entire of the time and has serious deformation during the first half of the time.
J_14.mp4,2.5,3.214,2.143,1.143,4.5,1280,720,30,The video has serious shake on the whole of the video frame during the first half of the time and has moderate deformation during the first half of the time.
J_15.mp4,3,3.143,2.071,1.286,4.22,1280,720,30,The video has serious shake on the whole of the video frame during the latter half of the time and has serious deformation during the latter half of the time.
J_17.mp4,2.357,2.286,2.071,2.357,4.325,1920,1080,30,The video has moderate deformation on the bottom of the video frame during the first half of the time and has moderate exposure during the latter half of the time.
J_18.mp4,3.214,2.5,2.286,1.714,4.52,2560,1440,30,The video has serious deformation on the middle of the video frame during the first half of the time and has moderate shake during the latter half of the time.
J_20.mp4,1.714,2.857,1.5,1.143,6.266666667,1920,1080,30,The video has serious shake on the whole of the video frame during the entire of the time and has moderate deformation during the first half of the time.
J_21.mp4,1.571,2.643,1.429,1.286,7.2,1920,1080,30,The video has moderate shake on the middle of the video frame during the entire of the time and has slight deformation during the first half of the time.
J_23.mp4,1.5,1.929,1.5,1.286,6.614285714,3840,2160,30,The video has slight shake on the middle of the video frame during the entire of the time and has slight blur during the latter half of the time.
J_25.mp4,1.286,2.071,1.643,1.214,6.725,3840,2160,30,The video has moderate shake on the middle of the video frame during the entire of the time and has slight deformation during the latter half of the time.
J_26.mp4,1.214,2,1.5,1.286,7.025,3840,2160,30,The video has moderate shake on the middle of the video frame during the entire of the time and has slight blur during the first half of the time.
J_27.mp4,1.429,2,1.571,2.286,6.75,3840,2160,30,The video has moderate exposure on the top right corner of the video frame during the entire of the time and has moderate shake during the entire of the time.
J_28.mp4,2.429,2.714,2.571,2.143,3.62,2560,1440,60,The video has serious shake on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
J_29.mp4,1.5,2.071,1.786,1.214,6.7875,3840,2160,30,The video has moderate shake on the middle of the video frame during the entire of the time and has slight blur during the entire of the time.
J_3.mp4,3.5,4.071,2.429,1.357,3.26,1280,720,30,The video has extreme shake on the whole of the video frame during the entire of the time and has serious deformation during the entire of the time.
J_30.mp4,1.857,2.429,2.214,1.5,5.475,1920,1080,30,The video has moderate shake on the whole of the video frame during the entire of the time and has moderate blur during the latter half of the time.
J_34.mp4,1.571,1.929,1.714,1.357,5.933333333,1920,1080,30,The video has moderate shake on the middle of the video frame during the entire of the time and has moderate blur during the entire of the time.
J_36.mp4,2,1.929,2,1.429,5.25,1920,1080,30,The video has moderate deformation on the both sides of the video frame during the latter half of the time and has moderate blur during the entire of the time.
J_37.mp4,1.857,1.786,2,1.286,5.666666667,1920,1080,30,The video has moderate blur on the bottom of the video frame during the entire of the time and has slight deformation during the first half of the time.
J_38.mp4,2.714,2.143,2,1.214,5.02,1920,1080,30,The video has moderate deformation on the both sides of the video frame during the entire of the time and has moderate shake during the entire of the time.
J_39.mp4,1.857,2.214,2.071,1.357,5.225,1920,1080,30,The video has moderate shake on the middle of the video frame during the entire of the time and has moderate blur during the entire of the time.
J_40.mp4,1.857,2.143,1.857,1.214,5.9,1920,1080,30,The video has moderate blur on the bottom of the video frame during the entire of the time and has slight shake during the entire of the time.
J_41.mp4,2.429,2.286,2.143,1.5,4.9,2560,1440,30,The video has moderate deformation on the both sides of the video frame during the entire of the time and has moderate shake during the entire of the time.
J_43.mp4,1.643,1.857,3.286,3.071,4.416666667,1920,1080,30,The video has serious blur on the whole of the video frame during the entire of the time and has serious exposure during the latter half of the time.
J_45.mp4,2,1.857,3.929,3.286,3.22,1920,1080,30,The video has extreme blur on the whole of the video frame during the entire of the time and has serious exposure during the first half of the time.
J_46.mp4,2.429,2.286,3.357,1.643,3.5625,1920,1080,30,The video has serious blur on the whole of the video frame during the entire of the time and has moderate deformation during the entire of the time.
J_47.mp4,3.5,3.929,1.857,1.286,4.171428571,1280,720,30,The video has extreme shake on the whole of the video frame during the entire of the time and has serious deformation during the entire of the time.
J_48.mp4,3.5,3.786,1.857,1.357,4.028571429,1280,720,30,The video has extreme shake on the whole of the video frame during the entire of the time and has serious deformation during the first half of the time.
J_49.mp4,3.5,4.286,2.071,1.429,3.771428571,1280,720,30,The video has extreme shake on the whole of the video frame during the entire of the time and has serious deformation during the entire of the time.
J_5.mp4,3.286,3.214,3.857,1.571,2.5,1920,1080,30,The video has extreme blur on the whole of the video frame during the entire of the time and has serious deformation during the entire of the time.
J_50.mp4,2.286,3.357,1.857,1.286,4.05,1920,1080,30,The video has serious shake on the whole of the video frame during the entire of the time and has moderate deformation during the entire of the time.
J_51.mp4,2.429,3.071,1.929,1.429,4.028571429,1920,1080,30,The video has serious shake on the whole of the video frame during the entire of the time and has moderate deformation during the entire of the time.
J_52.mp4,2.214,2.214,1.643,2.143,6.316666667,1920,1080,30,The video has moderate deformation on the both sides of the video frame during the latter half of the time and has moderate shake during the latter half of the time.
J_55.mp4,3.071,1.929,1.929,1.929,4.933333333,1920,1080,30,The video has serious deformation on the whole of the video frame during the entire of the time and has slight shake during the entire of the time.
J_56.mp4,3.143,2.571,2,1.714,4.6,1920,1080,30,The video has serious deformation on the whole of the video frame during the entire of the time and has moderate shake during the entire of the time.
J_57.mp4,3.286,2.429,2.071,1.786,4.316666667,1920,1080,30,The video has serious deformation on the whole of the video frame during the entire of the time and has moderate shake during the entire of the time.
J_58.mp4,2.857,1.786,1.929,1.143,5.78,1920,1080,30,The video has moderate deformation on the left side of the video frame during the entire of the time and has moderate blur during the entire of the time.
J_59.mp4,2.786,2.929,2.929,2.857,3.45,1920,1080,30,The video has serious shake on the whole of the video frame during the entire of the time and has serious blur during the entire of the time.
J_6.mp4,3.429,3.714,2.643,1.786,3.7,1280,720,30,The video has extreme shake on the whole of the video frame during the entire of the time and has serious deformation during the first half of the time.
J_60.mp4,3.429,3.214,2.071,1.214,4.8125,1280,720,30,The video has moderate deformation on the whole of the video frame during the entire of the time and has moderate shake during the entire of the time.
J_61.mp4,1.857,3.286,3.286,1.214,3.58,2560,1440,30,The video has moderate shake on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
J_62.mp4,2.357,2.286,2.071,1.429,4.614285714,2560,1440,30,The video has moderate deformation on the whole of the video frame during the entire of the time and has moderate shake during the entire of the time.
J_63.mp4,2.143,2.286,2.071,1.571,5.042857143,2560,1440,30,The video has slight deformation on the whole of the video frame during the entire of the time and has slight shake during the entire of the time.
J_65.mp4,2.643,2.786,2.429,1.357,4.816666667,2560,1440,30,The video has slight deformation on the whole of the video frame during the entire of the time and has slight shake during the entire of the time.
J_7.mp4,3.357,3.714,2.5,1.786,3.371428571,1280,720,30,The video has extreme shake on the whole of the video frame during the entire of the time and has serious deformation during the first half of the time.
J_8.mp4,4.143,2.286,2.143,1.643,3.75,2560,1440,30,The video has extreme deformation on the both sides of the video frame during the entire of the time and has moderate shake during the first half of the time.
J_9.mp4,3.143,3.286,2.5,1.643,3.666666667,1280,720,30,The video has serious deformation on the whole of the video frame during the entire of the time and has serious shake during the entire of the time.
K_1.mp4,2.5,2.429,2.071,2.929,4.24,1920,1080,30,The video has serious exposure on the top of the video frame during the entire of the time and has moderate deformation during the entire of the time.
